timestamp,symbol,price
2024-01-01T09:33:33,XYZ,113.58560
2024-01-01T09:33:34,XYZ,115.17375
2024-01-01T09:33:35,XYZ,114.74464
2024-01-01T09:33:36,XYZ,114.00273
2024-01-01T09:33:37,XYZ,113.73517
2024-01-01T09:33:38,XYZ,113.97710
2024-01-01T09:33:39,XYZ,114.32947
2024-01-01T09:33:40,XYZ,114.98037
2024-01-01T09:33:41,XYZ,114.85762
2024-01-01T09:33:42,XYZ,114.06223
2024-01-01T09:33:43,XYZ,113.85042
2024-01-01T09:33:44,XYZ,114.47622
2024-01-01T09:33:45,XYZ,114.71478
2024-01-01T09:33:46,XYZ,113.74205
2024-01-01T09:33:47,XYZ,113.73021
2024-01-01T09:33:48,XYZ,114.43498
2024-01-01T09:33:49,XYZ,115.50397
2024-01-01T09:33:50,XYZ,115.79059
2024-01-01T09:33:51,XYZ,115.95103
2024-01-01T09:33:52,XYZ,115.33673
2024-01-01T09:33:53,XYZ,114.92087
2024-01-01T09:33:54,XYZ,114.95008
2024-01-01T09:33:55,XYZ,115.20742
2024-01-01T09:33:56,XYZ,115.50328
2024-01-01T09:33:57,XYZ,115.26995
2024-01-01T09:33:58,XYZ,114.69974
2024-01-01T09:33:59,XYZ,114.31658
2024-01-01T09:34:00,XYZ,113.74381
2024-01-01T09:34:01,XYZ,114.07120
2024-01-01T09:34:02,XYZ,112.92077
2024-01-01T09:34:03,XYZ,112.75977
2024-01-01T09:34:04,XYZ,112.99035
2024-01-01T09:34:05,XYZ,113.75701
2024-01-01T09:34:06,XYZ,113.79834
2024-01-01T09:34:07,XYZ,114.30468
2024-01-01T09:34:08,XYZ,114.11089
2024-01-01T09:34:09,XYZ,113.74439
2024-01-01T09:34:10,XYZ,113.41288
2024-01-01T09:34:11,XYZ,114.18222
2024-01-01T09:34:12,XYZ,114.68504
2024-01-01T09:34:13,XYZ,114.93448
2024-01-01T09:34:14,XYZ,116.60536
2024-01-01T09:34:15,XYZ,116.59502
2024-01-01T09:34:16,XYZ,116.91102
2024-01-01T09:34:17,XYZ,117.07066
2024-01-01T09:34:18,XYZ,116.96557
2024-01-01T09:34:19,XYZ,118.12951
2024-01-01T09:34:20,XYZ,118.88872
2024-01-01T09:34:21,XYZ,118.19492
2024-01-01T09:34:22,XYZ,118.00091
2024-01-01T09:34:23,XYZ,118.22097
2024-01-01T09:34:24,XYZ,118.61848
2024-01-01T09:34:25,XYZ,117.95018
2024-01-01T09:34:26,XYZ,116.82830
2024-01-01T09:34:27,XYZ,115.88096
2024-01-01T09:34:28,XYZ,115.85120
2024-01-01T09:34:29,XYZ,115.80539
2024-01-01T09:34:30,XYZ,115.98379
2024-01-01T09:34:31,XYZ,115.60475
2024-01-01T09:34:32,XYZ,114.99841
2024-01-01T09:34:33,XYZ,113.99264
2024-01-01T09:34:34,XYZ,114.16293
2024-01-01T09:34:35,XYZ,114.35367
2024-01-01T09:34:36,XYZ,114.85588
2024-01-01T09:34:37,XYZ,115.25702
2024-01-01T09:34:38,XYZ,115.16743
2024-01-01T09:34:39,XYZ,115.84782
2024-01-01T09:34:40,XYZ,115.78543
2024-01-01T09:34:41,XYZ,115.46080
2024-01-01T09:34:42,XYZ,115.20628
2024-01-01T09:34:43,XYZ,114.91964
2024-01-01T09:34:44,XYZ,113.84251
2024-01-01T09:34:45,XYZ,113.92637
2024-01-01T09:34:46,XYZ,114.05701
2024-01-01T09:34:47,XYZ,113.88158
2024-01-01T09:34:48,XYZ,113.53035
2024-01-01T09:34:49,XYZ,113.72193
2024-01-01T09:34:50,XYZ,114.58605
2024-01-01T09:34:51,XYZ,114.61091
2024-01-01T09:34:52,XYZ,114.36282
2024-01-01T09:34:53,XYZ,114.07282
2024-01-01T09:34:54,XYZ,114.04364
2024-01-01T09:34:55,XYZ,113.41696
2024-01-01T09:34:56,XYZ,113.36000
2024-01-01T09:34:57,XYZ,113.39626
2024-01-01T09:34:58,XYZ,114.32427
2024-01-01T09:34:59,XYZ,114.80172
2024-01-01T09:35:00,XYZ,115.32448
2024-01-01T09:35:01,XYZ,114.97377
2024-01-01T09:35:02,XYZ,115.31448
2024-01-01T09:35:03,XYZ,114.75055
2024-01-01T09:35:04,XYZ,114.91227
2024-01-01T09:35:05,XYZ,115.12738
2024-01-01T09:35:06,XYZ,114.74994
2024-01-01T09:35:07,XYZ,115.75536
2024-01-01T09:35:08,XYZ,116.04484
2024-01-01T09:35:09,XYZ,115.09928
2024-01-01T09:35:10,XYZ,115.38146
2024-01-01T09:35:11,XYZ,115.18352
2024-01-01T09:35:12,XYZ,115.18997
2024-01-01T09:35:13,XYZ,115.42861
2024-01-01T09:35:14,XYZ,115.62965
2024-01-01T09:35:15,XYZ,114.61586
2024-01-01T09:35:16,XYZ,114.04243
2024-01-01T09:35:17,XYZ,114.43444
2024-01-01T09:35:18,XYZ,115.09077
2024-01-01T09:35:19,XYZ,116.04810
2024-01-01T09:35:20,XYZ,116.95548
2024-01-01T09:35:21,XYZ,115.93356
2024-01-01T09:35:22,XYZ,116.32410
2024-01-01T09:35:23,XYZ,115.37177
2024-01-01T09:35:24,XYZ,116.18434
2024-01-01T09:35:25,XYZ,116.31683
2024-01-01T09:35:26,XYZ,115.75206
2024-01-01T09:35:27,XYZ,116.76279
2024-01-01T09:35:28,XYZ,117.09062
2024-01-01T09:35:29,XYZ,116.15090
2024-01-01T09:35:30,XYZ,116.30344
2024-01-01T09:35:31,XYZ,115.94369
2024-01-01T09:35:32,XYZ,116.00513
2024-01-01T09:35:33,XYZ,115.77833
2024-01-01T09:35:34,XYZ,116.47087
2024-01-01T09:35:35,XYZ,115.76505
2024-01-01T09:35:36,XYZ,115.92954
2024-01-01T09:35:37,XYZ,116.84243
2024-01-01T09:35:38,XYZ,116.43479
2024-01-01T09:35:39,XYZ,116.54594
2024-01-01T09:35:40,XYZ,116.65277
2024-01-01T09:35:41,XYZ,116.31375
2024-01-01T09:35:42,XYZ,116.64351
2024-01-01T09:35:43,XYZ,116.69787
2024-01-01T09:35:44,XYZ,116.23182
2024-01-01T09:35:45,XYZ,117.11864
2024-01-01T09:35:46,XYZ,117.52030
2024-01-01T09:35:47,XYZ,117.44262
2024-01-01T09:35:48,XYZ,117.13016
2024-01-01T09:35:49,XYZ,116.74383
2024-01-01T09:35:50,XYZ,117.36514
2024-01-01T09:35:51,XYZ,117.29777
2024-01-01T09:35:52,XYZ,117.53336
2024-01-01T09:35:53,XYZ,117.44700
2024-01-01T09:35:54,XYZ,117.76108
2024-01-01T09:35:55,XYZ,117.70898
2024-01-01T09:35:56,XYZ,118.09679
2024-01-01T09:35:57,XYZ,118.01109
2024-01-01T09:35:58,XYZ,118.43179
2024-01-01T09:35:59,XYZ,118.77390
2024-01-01T09:36:00,XYZ,118.72153
2024-01-01T09:36:01,XYZ,118.29758
2024-01-01T09:36:02,XYZ,117.83344
2024-01-01T09:36:03,XYZ,117.46896
2024-01-01T09:36:04,XYZ,116.98259
2024-01-01T09:36:05,XYZ,117.42134
2024-01-01T09:36:06,XYZ,117.40391
2024-01-01T09:36:07,XYZ,118.19483
2024-01-01T09:36:08,XYZ,119.34040
2024-01-01T09:36:09,XYZ,119.35848
2024-01-01T09:36:10,XYZ,118.59044
2024-01-01T09:36:11,XYZ,118.40564
2024-01-01T09:36:12,XYZ,118.37389
2024-01-01T09:36:13,XYZ,117.63558
2024-01-01T09:36:14,XYZ,117.51622
2024-01-01T09:36:15,XYZ,117.66557
2024-01-01T09:36:16,XYZ,117.44174
2024-01-01T09:36:17,XYZ,117.06340
2024-01-01T09:36:18,XYZ,116.68987
2024-01-01T09:36:19,XYZ,117.58905
2024-01-01T09:36:20,XYZ,117.51510
2024-01-01T09:36:21,XYZ,117.10602
2024-01-01T09:36:22,XYZ,116.92542
2024-01-01T09:36:23,XYZ,117.40844
2024-01-01T09:36:24,XYZ,117.07197
2024-01-01T09:36:25,XYZ,117.31874
2024-01-01T09:36:26,XYZ,117.68855
2024-01-01T09:36:27,XYZ,118.06900
2024-01-01T09:36:28,XYZ,118.77475
2024-01-01T09:36:29,XYZ,118.50544
2024-01-01T09:36:30,XYZ,119.07774
2024-01-01T09:36:31,XYZ,118.68726
2024-01-01T09:36:32,XYZ,118.49493
2024-01-01T09:36:33,XYZ,119.09890
2024-01-01T09:36:34,XYZ,119.51604
2024-01-01T09:36:35,XYZ,119.52306
2024-01-01T09:36:36,XYZ,118.93333
2024-01-01T09:36:37,XYZ,119.22011
2024-01-01T09:36:38,XYZ,118.91088
2024-01-01T09:36:39,XYZ,118.45489
2024-01-01T09:36:40,XYZ,118.13674
2024-01-01T09:36:41,XYZ,118.26590
2024-01-01T09:36:42,XYZ,117.21129
2024-01-01T09:36:43,XYZ,117.39754
2024-01-01T09:36:44,XYZ,117.49036
2024-01-01T09:36:45,XYZ,117.20397
2024-01-01T09:36:46,XYZ,117.72829
2024-01-01T09:36:47,XYZ,118.03990
2024-01-01T09:36:48,XYZ,117.74266
2024-01-01T09:36:49,XYZ,117.41354
2024-01-01T09:36:50,XYZ,117.76699
2024-01-01T09:36:51,XYZ,117.01484
2024-01-01T09:36:52,XYZ,116.85438
2024-01-01T09:36:53,XYZ,116.54470
2024-01-01T09:36:54,XYZ,116.58546
2024-01-01T09:36:55,XYZ,116.69686
2024-01-01T09:36:56,XYZ,116.72108
2024-01-01T09:36:57,XYZ,117.29434
2024-01-01T09:36:58,XYZ,117.41424
2024-01-01T09:36:59,XYZ,117.26262
2024-01-01T09:37:00,XYZ,116.66305
2024-01-01T09:37:01,XYZ,117.02981
2024-01-01T09:37:02,XYZ,117.29973
2024-01-01T09:37:03,XYZ,118.03100
2024-01-01T09:37:04,XYZ,117.66318
2024-01-01T09:37:05,XYZ,117.68227
2024-01-01T09:37:06,XYZ,117.65881
2024-01-01T09:37:07,XYZ,117.62089
2024-01-01T09:37:08,XYZ,117.63196
2024-01-01T09:37:09,XYZ,116.78057
2024-01-01T09:37:10,XYZ,117.19891
2024-01-01T09:37:11,XYZ,117.53137
2024-01-01T09:37:12,XYZ,118.10248
2024-01-01T09:37:13,XYZ,119.23317
2024-01-01T09:37:14,XYZ,119.07965
2024-01-01T09:37:15,XYZ,119.06753
2024-01-01T09:37:16,XYZ,119.07838
2024-01-01T09:37:17,XYZ,120.05543
2024-01-01T09:37:18,XYZ,119.19582
2024-01-01T09:37:19,XYZ,119.44466
2024-01-01T09:37:20,XYZ,118.71522
2024-01-01T09:37:21,XYZ,117.43037
2024-01-01T09:37:22,XYZ,116.42582
2024-01-01T09:37:23,XYZ,115.74076
2024-01-01T09:37:24,XYZ,116.28106
2024-01-01T09:37:25,XYZ,115.85270
2024-01-01T09:37:26,XYZ,115.74476
2024-01-01T09:37:27,XYZ,115.16879
2024-01-01T09:37:28,XYZ,115.48002
2024-01-01T09:37:29,XYZ,114.93482
2024-01-01T09:37:30,XYZ,115.59939
2024-01-01T09:37:31,XYZ,115.10862
2024-01-01T09:37:32,XYZ,114.73196
2024-01-01T09:37:33,XYZ,114.79907
2024-01-01T09:37:34,XYZ,114.81716
2024-01-01T09:37:35,XYZ,115.53525
2024-01-01T09:37:36,XYZ,115.60123
2024-01-01T09:37:37,XYZ,115.00309
2024-01-01T09:37:38,XYZ,114.72867
2024-01-01T09:37:39,XYZ,114.44802
2024-01-01T09:37:40,XYZ,114.81626
2024-01-01T09:37:41,XYZ,115.01390
2024-01-01T09:37:42,XYZ,114.95995
2024-01-01T09:37:43,XYZ,115.40051
2024-01-01T09:37:44,XYZ,115.14203
2024-01-01T09:37:45,XYZ,115.07967
2024-01-01T09:37:46,XYZ,115.17580
2024-01-01T09:37:47,XYZ,115.94565
2024-01-01T09:37:48,XYZ,115.90218
2024-01-01T09:37:49,XYZ,115.73258
2024-01-01T09:37:50,XYZ,115.21545
2024-01-01T09:37:51,XYZ,115.56423
2024-01-01T09:37:52,XYZ,115.27619
2024-01-01T09:37:53,XYZ,115.45379
2024-01-01T09:37:54,XYZ,114.50876
2024-01-01T09:37:55,XYZ,115.03608
2024-01-01T09:37:56,XYZ,114.37586
2024-01-01T09:37:57,XYZ,113.99291
2024-01-01T09:37:58,XYZ,114.52790
2024-01-01T09:37:59,XYZ,113.86639
2024-01-01T09:38:00,XYZ,113.83236
2024-01-01T09:38:01,XYZ,113.87518
2024-01-01T09:38:02,XYZ,113.38159
2024-01-01T09:38:03,XYZ,114.05873
2024-01-01T09:38:04,XYZ,114.81382
2024-01-01T09:38:05,XYZ,113.83375
2024-01-01T09:38:06,XYZ,113.11495
2024-01-01T09:38:07,XYZ,113.52472
2024-01-01T09:38:08,XYZ,112.87889
2024-01-01T09:38:09,XYZ,112.69021
2024-01-01T09:38:10,XYZ,112.76062
2024-01-01T09:38:11,XYZ,113.11218
2024-01-01T09:38:12,XYZ,113.00621
2024-01-01T09:38:13,XYZ,113.05947
2024-01-01T09:38:14,XYZ,112.67676
2024-01-01T09:38:15,XYZ,113.32858
2024-01-01T09:38:16,XYZ,113.08658
2024-01-01T09:38:17,XYZ,113.26211
2024-01-01T09:38:18,XYZ,113.01195
2024-01-01T09:38:19,XYZ,113.07076
2024-01-01T09:38:20,XYZ,112.99233
2024-01-01T09:38:21,XYZ,112.91675
2024-01-01T09:38:22,XYZ,112.41551
2024-01-01T09:38:23,XYZ,112.81933
2024-01-01T09:38:24,XYZ,113.53200
2024-01-01T09:38:25,XYZ,113.65925
2024-01-01T09:38:26,XYZ,114.03110
2024-01-01T09:38:27,XYZ,114.45583
2024-01-01T09:38:28,XYZ,114.92555
2024-01-01T09:38:29,XYZ,115.08297
2024-01-01T09:38:30,XYZ,115.19486
2024-01-01T09:38:31,XYZ,115.63262
2024-01-01T09:38:32,XYZ,115.67282
2024-01-01T09:38:33,XYZ,115.19164
2024-01-01T09:38:34,XYZ,115.20933
2024-01-01T09:38:35,XYZ,114.27088
2024-01-01T09:38:36,XYZ,114.27364
2024-01-01T09:38:37,XYZ,114.48604
2024-01-01T09:38:38,XYZ,115.10976
2024-01-01T09:38:39,XYZ,115.19115
2024-01-01T09:38:40,XYZ,115.66098
2024-01-01T09:38:41,XYZ,115.66649
2024-01-01T09:38:42,XYZ,115.16054
2024-01-01T09:38:43,XYZ,114.46061
2024-01-01T09:38:44,XYZ,113.98146
2024-01-01T09:38:45,XYZ,113.30409
2024-01-01T09:38:46,XYZ,113.62661
2024-01-01T09:38:47,XYZ,113.52848
2024-01-01T09:38:48,XYZ,113.81932
2024-01-01T09:38:49,XYZ,113.86172
2024-01-01T09:38:50,XYZ,114.38944
2024-01-01T09:38:51,XYZ,114.92526
2024-01-01T09:38:52,XYZ,114.60833
2024-01-01T09:38:53,XYZ,114.47691
2024-01-01T09:38:54,XYZ,114.21622
2024-01-01T09:38:55,XYZ,113.41127
2024-01-01T09:38:56,XYZ,113.75455
2024-01-01T09:38:57,XYZ,114.35463
2024-01-01T09:38:58,XYZ,114.35714
2024-01-01T09:38:59,XYZ,114.11626
2024-01-01T09:39:00,XYZ,114.66742
2024-01-01T09:39:01,XYZ,113.50067
2024-01-01T09:39:02,XYZ,113.59508
2024-01-01T09:39:03,XYZ,113.67240
2024-01-01T09:39:04,XYZ,113.39266
2024-01-01T09:39:05,XYZ,114.09412
2024-01-01T09:39:06,XYZ,114.58519
2024-01-01T09:39:07,XYZ,114.46034
2024-01-01T09:39:08,XYZ,114.42271
2024-01-01T09:39:09,XYZ,114.23442
2024-01-01T09:39:10,XYZ,113.98408
2024-01-01T09:39:11,XYZ,113.33567
2024-01-01T09:39:12,XYZ,114.03132
2024-01-01T09:39:13,XYZ,114.55102
2024-01-01T09:39:14,XYZ,114.95583
2024-01-01T09:39:15,XYZ,114.41441
2024-01-01T09:39:16,XYZ,115.46055
2024-01-01T09:39:17,XYZ,116.45641
2024-01-01T09:39:18,XYZ,116.55626
2024-01-01T09:39:19,XYZ,116.10998
2024-01-01T09:39:20,XYZ,115.68257
2024-01-01T09:39:21,XYZ,115.89762
2024-01-01T09:39:22,XYZ,115.44691
2024-01-01T09:39:23,XYZ,115.43558
2024-01-01T09:39:24,XYZ,115.98567
2024-01-01T09:39:25,XYZ,115.23806
2024-01-01T09:39:26,XYZ,116.24669
2024-01-01T09:39:27,XYZ,117.03585
2024-01-01T09:39:28,XYZ,116.42316
2024-01-01T09:39:29,XYZ,115.72216
2024-01-01T09:39:30,XYZ,115.58624
2024-01-01T09:39:31,XYZ,115.07645
2024-01-01T09:39:32,XYZ,114.95034
2024-01-01T09:39:33,XYZ,113.66549
2024-01-01T09:39:34,XYZ,113.55683
2024-01-01T09:39:35,XYZ,114.46393
2024-01-01T09:39:36,XYZ,113.91136
2024-01-01T09:39:37,XYZ,113.78052
2024-01-01T09:39:38,XYZ,113.04140
2024-01-01T09:39:39,XYZ,113.36617
2024-01-01T09:39:40,XYZ,113.25918
2024-01-01T09:39:41,XYZ,114.23521
2024-01-01T09:39:42,XYZ,114.34434
2024-01-01T09:39:43,XYZ,114.16397
2024-01-01T09:39:44,XYZ,114.44482
2024-01-01T09:39:45,XYZ,114.19742
2024-01-01T09:39:46,XYZ,113.53348
2024-01-01T09:39:47,XYZ,113.69013
2024-01-01T09:39:48,XYZ,113.60838
2024-01-01T09:39:49,XYZ,113.69722
2024-01-01T09:39:50,XYZ,113.89063
2024-01-01T09:39:51,XYZ,113.64117
2024-01-01T09:39:52,XYZ,113.85764
2024-01-01T09:39:53,XYZ,114.73218
2024-01-01T09:39:54,XYZ,114.18401
2024-01-01T09:39:55,XYZ,115.05844
2024-01-01T09:39:56,XYZ,114.94279
2024-01-01T09:39:57,XYZ,114.56522
2024-01-01T09:39:58,XYZ,115.78456
2024-01-01T09:39:59,XYZ,115.86786
2024-01-01T09:40:00,XYZ,116.55886
2024-01-01T09:40:01,XYZ,116.97348
2024-01-01T09:40:02,XYZ,116.13903
2024-01-01T09:40:03,XYZ,116.20525
2024-01-01T09:40:04,XYZ,115.94840
2024-01-01T09:40:05,XYZ,115.28330
2024-01-01T09:40:06,XYZ,114.40321
