Datetime,Open,High,Low,Close,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2025-11-14 16:49:00+00:00,274.0299987792969,274.1400146484375,273.94000244140625,274.135009765625,19715
2025-11-14 16:50:00+00:00,274.135009765625,274.3822021484375,274.135009765625,274.3699951171875,69495
2025-11-14 16:51:00+00:00,274.3599853515625,274.489990234375,274.2799987792969,274.4753112792969,82803
2025-11-14 16:52:00+00:00,274.4501037597656,274.4800109863281,274.3500061035156,274.4150085449219,35059
2025-11-14 16:53:00+00:00,274.4049987792969,274.5400085449219,274.3500061035156,274.489990234375,32391
2025-11-14 16:54:00+00:00,274.4800109863281,274.54998779296875,274.4472961425781,274.4750061035156,36250
2025-11-14 16:55:00+00:00,274.4800109863281,274.54998779296875,274.42999267578125,274.489990234375,32444
2025-11-14 16:56:00+00:00,274.4849853515625,274.7073059082031,274.4800109863281,274.7073059082031,410257
2025-11-14 16:57:00+00:00,274.67999267578125,274.67999267578125,274.5799865722656,274.5899963378906,34466
2025-11-14 16:58:00+00:00,274.57000732421875,274.7699890136719,274.4599914550781,274.69000244140625,80821
2025-11-14 16:59:00+00:00,274.67999267578125,274.94989013671875,274.67999267578125,274.8299865722656,65105
2025-11-14 17:00:00+00:00,274.79998779296875,274.8299865722656,274.55999755859375,274.6499938964844,50109
2025-11-14 17:01:00+00:00,274.67498779296875,274.7663879394531,274.6600036621094,274.70001220703125,29313
2025-11-14 17:02:00+00:00,274.6600036621094,274.739990234375,274.6099853515625,274.7073974609375,33135
2025-11-14 17:03:00+00:00,274.69000244140625,274.8599853515625,274.6400146484375,274.79998779296875,42443
2025-11-14 17:04:00+00:00,274.8110046386719,274.81561279296875,274.6099853515625,274.6575012207031,53668
2025-11-14 17:05:00+00:00,274.6199951171875,274.8450012207031,274.5799865722656,274.8450012207031,48474
2025-11-14 17:06:00+00:00,274.8399963378906,275.0450134277344,274.8399963378906,275.0,118939
2025-11-14 17:07:00+00:00,274.989990234375,274.9909973144531,274.70001220703125,274.760009765625,38477
2025-11-14 17:08:00+00:00,274.7900085449219,275.04998779296875,274.7900085449219,275.027587890625,38558
2025-11-14 17:09:00+00:00,275.0299987792969,275.0899963378906,274.9200134277344,275.0199890136719,60744
2025-11-14 17:10:00+00:00,275.0400085449219,275.3399963378906,275.010009765625,275.31500244140625,81017
2025-11-14 17:11:00+00:00,275.29998779296875,275.53759765625,275.29010009765625,275.53759765625,87386
2025-11-14 17:12:00+00:00,275.5199890136719,275.6619873046875,275.5,275.6199951171875,151810
2025-11-14 17:13:00+00:00,275.6199951171875,275.6400146484375,275.5356140136719,275.6050109863281,68300
2025-11-14 17:14:00+00:00,275.6050109863281,275.6499938964844,275.5,275.64990234375,109060
2025-11-14 17:15:00+00:00,275.6300048828125,275.70001220703125,275.5400085449219,275.6400146484375,68477
2025-11-14 17:16:00+00:00,275.6499938964844,275.80999755859375,275.6000061035156,275.7799987792969,64668
2025-11-14 17:17:00+00:00,275.760009765625,275.9200134277344,275.7099914550781,275.8399963378906,65755
2025-11-14 17:18:00+00:00,275.8299865722656,275.8349914550781,275.590087890625,275.7049865722656,51597
2025-11-14 17:19:00+00:00,275.7049865722656,275.79998779296875,275.6700134277344,275.75,63212
2025-11-14 17:20:00+00:00,275.75,275.80950927734375,275.69000244140625,275.7799987792969,47683
2025-11-14 17:21:00+00:00,275.7699890136719,275.79998779296875,275.5899963378906,275.6199951171875,58916
2025-11-14 17:22:00+00:00,275.6000061035156,275.8800048828125,275.510009765625,275.8500061035156,50120
2025-11-14 17:23:00+00:00,275.87200927734375,275.87200927734375,275.625,275.6300048828125,35477
2025-11-14 17:24:00+00:00,275.64990234375,275.6700134277344,275.5271911621094,275.5799865722656,45541
2025-11-14 17:25:00+00:00,275.57000732421875,275.6600036621094,275.54998779296875,275.6000061035156,48464
2025-11-14 17:26:00+00:00,275.57000732421875,275.6050109863281,275.3901062011719,275.4800109863281,46756
2025-11-14 17:27:00+00:00,275.4800109863281,275.62530517578125,275.43829345703125,275.55999755859375,24212
2025-11-14 17:28:00+00:00,275.5799865722656,275.5799865722656,275.4599914550781,275.5199890136719,32655
2025-11-14 17:29:00+00:00,275.5299987792969,275.7300109863281,275.5199890136719,275.7049865722656,334235
2025-11-14 17:30:00+00:00,275.7099914550781,275.7099914550781,275.5700988769531,275.5899963378906,37013
2025-11-14 17:31:00+00:00,275.5899963378906,275.66241455078125,275.5,275.5,20579
2025-11-14 17:32:00+00:00,275.5,275.52459716796875,275.4200134277344,275.4601135253906,35202
2025-11-14 17:33:00+00:00,275.4460144042969,275.6499938964844,275.4460144042969,275.635009765625,34276
2025-11-14 17:34:00+00:00,275.635009765625,275.6600036621094,275.5400085449219,275.5950012207031,39416
2025-11-14 17:35:00+00:00,275.6000061035156,275.69000244140625,275.54998779296875,275.67498779296875,30832
2025-11-14 17:36:00+00:00,275.6700134277344,275.7550048828125,275.6000061035156,275.6199951171875,41646
2025-11-14 17:37:00+00:00,275.6099853515625,275.7799987792969,275.54998779296875,275.7799987792969,46941
2025-11-14 17:38:00+00:00,275.760009765625,275.95831298828125,275.7300109863281,275.88519287109375,39151
2025-11-14 17:39:00+00:00,275.8599853515625,275.9234924316406,275.7850036621094,275.8399963378906,31156
2025-11-14 17:40:00+00:00,275.80999755859375,275.80999755859375,275.55999755859375,275.67999267578125,31365
2025-11-14 17:41:00+00:00,275.7200012207031,275.7300109863281,275.5899963378906,275.6033935546875,21058
2025-11-14 17:42:00+00:00,275.5799865722656,275.6199951171875,275.45001220703125,275.489990234375,29491
2025-11-14 17:43:00+00:00,275.5199890136719,275.6000061035156,275.42999267578125,275.5799865722656,24074
2025-11-14 17:44:00+00:00,275.54998779296875,275.6000061035156,275.5,275.54998779296875,19081
2025-11-14 17:45:00+00:00,275.5400085449219,275.69000244140625,275.5,275.6400146484375,44777
2025-11-14 17:46:00+00:00,275.6499938964844,275.6700134277344,275.5260009765625,275.5350036621094,78326
2025-11-14 17:47:00+00:00,275.5299987792969,275.54998779296875,275.3999938964844,275.4750061035156,24591
2025-11-14 17:48:00+00:00,275.4700012207031,275.4700012207031,275.2699890136719,275.2950134277344,62703
2025-11-14 17:49:00+00:00,275.2950134277344,275.30999755859375,275.1600036621094,275.2099914550781,36573
2025-11-14 17:50:00+00:00,275.239990234375,275.260009765625,275.010009765625,275.0400085449219,32128
2025-11-14 17:51:00+00:00,275.0400085449219,275.080810546875,274.8900146484375,274.8999938964844,60399
2025-11-14 17:52:00+00:00,274.9175109863281,275.1235046386719,274.84979248046875,275.090087890625,49541
2025-11-14 17:53:00+00:00,275.1000061035156,275.1700134277344,275.0400085449219,275.1054992675781,45229
2025-11-14 17:54:00+00:00,275.1400146484375,275.19000244140625,275.05999755859375,275.114990234375,23598
2025-11-14 17:55:00+00:00,275.1000061035156,275.1400146484375,275.0299987792969,275.07000732421875,21066
2025-11-14 17:56:00+00:00,275.06500244140625,275.2799987792969,275.0199890136719,275.2669982910156,43154
2025-11-14 17:57:00+00:00,275.255615234375,275.3800048828125,275.04998779296875,275.1445007324219,59746
2025-11-14 17:58:00+00:00,275.1400146484375,275.239990234375,275.1095886230469,275.1600036621094,48430
2025-11-14 17:59:00+00:00,275.1600036621094,275.1600036621094,274.9800109863281,275.1300048828125,47938
2025-11-14 18:00:00+00:00,275.1199951171875,275.1199951171875,274.80999755859375,274.8324890136719,34612
2025-11-14 18:01:00+00:00,274.8299865722656,274.8699951171875,274.6400146484375,274.6899108886719,44356
2025-11-14 18:02:00+00:00,274.69000244140625,274.7001037597656,274.54998779296875,274.6315002441406,33787
2025-11-14 18:03:00+00:00,274.6545104980469,274.6545104980469,274.3999938964844,274.44000244140625,28805
2025-11-14 18:04:00+00:00,274.44000244140625,274.4447937011719,274.2699890136719,274.30950927734375,35726
2025-11-14 18:05:00+00:00,274.2799987792969,274.5199890136719,274.2300109863281,274.4599914550781,48877
2025-11-14 18:06:00+00:00,274.489990234375,274.55999755859375,274.4100036621094,274.4939880371094,24773
2025-11-14 18:07:00+00:00,274.489990234375,274.6799011230469,274.4849853515625,274.6400146484375,25338
2025-11-14 18:08:00+00:00,274.6700134277344,274.70001220703125,274.4599914550781,274.5278015136719,22764
2025-11-14 18:09:00+00:00,274.5299987792969,274.67999267578125,274.489990234375,274.6499938964844,24733
2025-11-14 18:10:00+00:00,274.6604919433594,274.7900085449219,274.6099853515625,274.69000244140625,25296
2025-11-14 18:11:00+00:00,274.70001220703125,274.7049865722656,274.489990234375,274.5775146484375,19282
2025-11-14 18:12:00+00:00,274.55999755859375,274.9700012207031,274.55999755859375,274.9200134277344,42849
2025-11-14 18:13:00+00:00,274.9049987792969,275.010009765625,274.8800048828125,274.94000244140625,25131
2025-11-14 18:14:00+00:00,274.94000244140625,275.0166015625,274.927490234375,274.9580078125,20827
2025-11-14 18:15:00+00:00,274.9649963378906,274.9700012207031,274.7900085449219,274.79998779296875,27543
2025-11-14 18:16:00+00:00,274.7900085449219,274.9200134277344,274.618896484375,274.67999267578125,31574
2025-11-14 18:17:00+00:00,274.70001220703125,274.7561950683594,274.5299987792969,274.5400085449219,20429
2025-11-14 18:18:00+00:00,274.5299987792969,274.65399169921875,274.4530029296875,274.5022888183594,11210
2025-11-14 18:19:00+00:00,274.510009765625,274.5169982910156,274.29998779296875,274.375,16574
2025-11-14 18:20:00+00:00,274.3900146484375,274.42401123046875,274.2900085449219,274.3299865722656,25066
2025-11-14 18:21:00+00:00,274.322998046875,274.44610595703125,274.322998046875,274.44610595703125,25823
2025-11-14 18:22:00+00:00,274.4200134277344,274.45001220703125,274.2900085449219,274.3299865722656,15326
2025-11-14 18:23:00+00:00,274.3299865722656,274.3800048828125,274.2799987792969,274.3800048828125,16590
2025-11-14 18:24:00+00:00,274.3999938964844,274.4815979003906,274.3299865722656,274.4649963378906,20925
2025-11-14 18:25:00+00:00,274.5,274.54998779296875,274.32501220703125,274.3299865722656,37812
2025-11-14 18:26:00+00:00,274.3800048828125,274.4800109863281,274.3500061035156,274.4549865722656,16649
2025-11-14 18:27:00+00:00,274.4800109863281,274.67999267578125,274.4800109863281,274.6600036621094,30904
2025-11-14 18:28:00+00:00,274.6549987792969,274.6600036621094,274.5400085449219,274.55731201171875,23203
2025-11-14 18:29:00+00:00,274.56988525390625,274.6015930175781,274.4700012207031,274.5849914550781,27493
2025-11-14 18:30:00+00:00,274.57000732421875,274.7300109863281,274.5,274.67999267578125,21345
2025-11-14 18:31:00+00:00,274.6700134277344,274.6700134277344,274.4267883300781,274.477294921875,16000
2025-11-14 18:32:00+00:00,274.4700012207031,274.7250061035156,274.4643859863281,274.7250061035156,17944
2025-11-14 18:33:00+00:00,274.7149963378906,274.760009765625,274.5790100097656,274.7300109863281,19593
2025-11-14 18:34:00+00:00,274.73089599609375,274.7572937011719,274.6099853515625,274.6199951171875,32950
2025-11-14 18:35:00+00:00,274.67999267578125,274.69000244140625,274.4849853515625,274.5163879394531,20042
2025-11-14 18:36:00+00:00,274.5,274.5,274.2850036621094,274.2950134277344,25468
2025-11-14 18:37:00+00:00,274.2950134277344,274.3900146484375,274.2349853515625,274.2349853515625,24163
2025-11-14 18:38:00+00:00,274.260009765625,274.29998779296875,274.1400146484375,274.2300109863281,27351
2025-11-14 18:39:00+00:00,274.17999267578125,274.29998779296875,274.1700134277344,274.2349853515625,25013
2025-11-14 18:40:00+00:00,274.25,274.2900085449219,274.1700134277344,274.17999267578125,29235
2025-11-14 18:41:00+00:00,274.0799865722656,274.20001220703125,274.0799865722656,274.1400146484375,31565
2025-11-14 18:42:00+00:00,274.1426086425781,274.19000244140625,274.04998779296875,274.1000061035156,22379
2025-11-14 18:43:00+00:00,274.05999755859375,274.1000061035156,273.9700012207031,274.05999755859375,44120
2025-11-14 18:44:00+00:00,274.04998779296875,274.1000061035156,273.94000244140625,274.0,40453
2025-11-14 18:45:00+00:00,274.0,274.1199951171875,273.9800109863281,274.0400085449219,29725
2025-11-14 18:46:00+00:00,274.05999755859375,274.2099914550781,273.9501037597656,273.9700012207031,31162
2025-11-14 18:47:00+00:00,273.9849853515625,274.0450134277344,273.92401123046875,273.95001220703125,22271
2025-11-14 18:48:00+00:00,273.9700012207031,274.04998779296875,273.8399963378906,273.94000244140625,20958
2025-11-14 18:49:00+00:00,273.8810119628906,274.0,273.87200927734375,273.989990234375,14408
2025-11-14 18:50:00+00:00,274.0,274.1099853515625,274.0,274.04998779296875,23634
2025-11-14 18:51:00+00:00,274.0,274.1700134277344,273.94000244140625,274.1600036621094,30388
2025-11-14 18:52:00+00:00,274.17999267578125,274.17999267578125,274.07000732421875,274.17669677734375,18639
2025-11-14 18:53:00+00:00,274.17999267578125,274.3949890136719,274.1650085449219,274.3800048828125,25914
2025-11-14 18:54:00+00:00,274.3699951171875,274.4800109863281,274.3500061035156,274.465087890625,23569
2025-11-14 18:55:00+00:00,274.4700012207031,274.57989501953125,274.45001220703125,274.55670166015625,48083
2025-11-14 18:56:00+00:00,274.5400085449219,274.5400085449219,274.3399963378906,274.3399963378906,38014
2025-11-14 18:57:00+00:00,274.3299865722656,274.3299865722656,274.0712890625,274.1000061035156,18164
2025-11-14 18:58:00+00:00,274.0950012207031,274.239990234375,274.0299987792969,274.2300109863281,24546
2025-11-14 18:59:00+00:00,274.2200012207031,274.2200012207031,274.0950012207031,274.1499938964844,25710
2025-11-14 19:00:00+00:00,274.16680908203125,274.25,274.1199951171875,274.2200012207031,21779
2025-11-14 19:01:00+00:00,274.2099914550781,274.2113952636719,274.0899963378906,274.17999267578125,16811
